,issue_date_year,zip_code,permit_type,permit_issue_count
5034,2016,60602.0,PERMIT - EASY PERMIT PROCESS,44
5035,2016,60602.0,PERMIT - ELECTRIC WIRING,298
5036,2016,60602.0,PERMIT - ELEVATOR EQUIPMENT,36
5037,2016,60602.0,PERMIT - NEW CONSTRUCTION,11
5038,2016,60602.0,PERMIT - REINSTATE REVOKED PMT,1
5039,2016,60602.0,PERMIT - RENOVATION/ALTERATION,159
5040,2016,60602.0,PERMIT - SCAFFOLDING,17
5041,2016,60602.0,PERMIT - SIGNS,48
5042,2016,60603.0,PERMIT - EASY PERMIT PROCESS,46
5043,2016,60603.0,PERMIT - ELECTRIC WIRING,364
5044,2016,60603.0,PERMIT - ELEVATOR EQUIPMENT,33
5045,2016,60603.0,PERMIT - NEW CONSTRUCTION,6
5046,2016,60603.0,PERMIT - REINSTATE REVOKED PMT,1
5047,2016,60603.0,PERMIT - RENOVATION/ALTERATION,135
5048,2016,60603.0,PERMIT - SCAFFOLDING,25
5049,2016,60603.0,PERMIT - SIGNS,36
5050,2016,60603.0,PERMIT - WRECKING/DEMOLITION,1
5051,2016,60604.0,PERMIT - EASY PERMIT PROCESS,21
5052,2016,60604.0,PERMIT - ELECTRIC WIRING,282
5053,2016,60604.0,PERMIT - ELEVATOR EQUIPMENT,16
5054,2016,60604.0,PERMIT - NEW CONSTRUCTION,5
5055,2016,60604.0,PERMIT - RENOVATION/ALTERATION,51
5056,2016,60604.0,PERMIT - SCAFFOLDING,13
5057,2016,60604.0,PERMIT - SIGNS,16
5058,2016,60605.0,PERMIT - EASY PERMIT PROCESS,75
5059,2016,60605.0,PERMIT - ELECTRIC WIRING,211
5060,2016,60605.0,PERMIT - ELEVATOR EQUIPMENT,25
5061,2016,60605.0,PERMIT - NEW CONSTRUCTION,63
5062,2016,60605.0,PERMIT - REINSTATE REVOKED PMT,7
5063,2016,60605.0,PERMIT - RENOVATION/ALTERATION,81
5064,2016,60605.0,PERMIT - SCAFFOLDING,34
5065,2016,60605.0,PERMIT - SIGNS,29
5066,2016,60605.0,PERMIT - WRECKING/DEMOLITION,4
5067,2016,60606.0,PERMIT - EASY PERMIT PROCESS,120
5068,2016,60606.0,PERMIT - ELECTRIC WIRING,918
5069,2016,60606.0,PERMIT - ELEVATOR EQUIPMENT,58
5070,2016,60606.0,PERMIT - NEW CONSTRUCTION,22
5071,2016,60606.0,PERMIT - REINSTATE REVOKED PMT,3
5072,2016,60606.0,PERMIT - RENOVATION/ALTERATION,411
5073,2016,60606.0,PERMIT - SCAFFOLDING,18
5074,2016,60606.0,PERMIT - SIGNS,18
5075,2016,60607.0,PERMIT - EASY PERMIT PROCESS,165
5076,2016,60607.0,PERMIT - ELECTRIC WIRING,326
5077,2016,60607.0,PERMIT - ELEVATOR EQUIPMENT,44
5078,2016,60607.0,PERMIT - NEW CONSTRUCTION,64
5079,2016,60607.0,PERMIT - REINSTATE REVOKED PMT,7
5080,2016,60607.0,PERMIT - RENOVATION/ALTERATION,180
5081,2016,60607.0,PERMIT - SCAFFOLDING,16
5082,2016,60607.0,PERMIT - SIGNS,105
5083,2016,60607.0,PERMIT - WRECKING/DEMOLITION,12
5084,2016,60608.0,PERMIT - EASY PERMIT PROCESS,285
5085,2016,60608.0,PERMIT - ELECTRIC WIRING,422
5086,2016,60608.0,PERMIT - ELEVATOR EQUIPMENT,18
5087,2016,60608.0,PERMIT - NEW CONSTRUCTION,95
5088,2016,60608.0,PERMIT - REINSTATE REVOKED PMT,3
5089,2016,60608.0,PERMIT - RENOVATION/ALTERATION,280
5090,2016,60608.0,PERMIT - SCAFFOLDING,5
5091,2016,60608.0,PERMIT - SIGNS,78
5092,2016,60608.0,PERMIT - WRECKING/DEMOLITION,33
5093,2016,60609.0,PERMIT - EASY PERMIT PROCESS,247
5094,2016,60609.0,PERMIT - ELECTRIC WIRING,334
5095,2016,60609.0,PERMIT - ELEVATOR EQUIPMENT,10
5096,2016,60609.0,PERMIT - NEW CONSTRUCTION,39
5097,2016,60609.0,PERMIT - REINSTATE REVOKED PMT,2
5098,2016,60609.0,PERMIT - RENOVATION/ALTERATION,177
5099,2016,60609.0,PERMIT - SCAFFOLDING,1
5100,2016,60609.0,PERMIT - SIGNS,48
5101,2016,60609.0,PERMIT - WRECKING/DEMOLITION,50
5102,2016,60610.0,PERMIT - EASY PERMIT PROCESS,220
5103,2016,60610.0,PERMIT - ELECTRIC WIRING,201
5104,2016,60610.0,PERMIT - ELEVATOR EQUIPMENT,53
5105,2016,60610.0,PERMIT - NEW CONSTRUCTION,41
5106,2016,60610.0,PERMIT - REINSTATE REVOKED PMT,5
5107,2016,60610.0,PERMIT - RENOVATION/ALTERATION,118
5108,2016,60610.0,PERMIT - SCAFFOLDING,56
5109,2016,60610.0,PERMIT - SIGNS,57
5110,2016,60610.0,PERMIT - WRECKING/DEMOLITION,16
5111,2016,60611.0,PERMIT - EASY PERMIT PROCESS,299
5112,2016,60611.0,PERMIT - ELECTRIC WIRING,876
5113,2016,60611.0,PERMIT - ELEVATOR EQUIPMENT,97
5114,2016,60611.0,PERMIT - NEW CONSTRUCTION,60
5115,2016,60611.0,PERMIT - REINSTATE REVOKED PMT,6
5116,2016,60611.0,PERMIT - RENOVATION/ALTERATION,390
5117,2016,60611.0,PERMIT - SCAFFOLDING,61
5118,2016,60611.0,PERMIT - SIGNS,162
5119,2016,60611.0,PERMIT - WRECKING/DEMOLITION,8
5120,2016,60612.0,PERMIT - EASY PERMIT PROCESS,188
5121,2016,60612.0,PERMIT - ELECTRIC WIRING,213
5122,2016,60612.0,PERMIT - ELEVATOR EQUIPMENT,18
5123,2016,60612.0,PERMIT - NEW CONSTRUCTION,57
5124,2016,60612.0,PERMIT - REINSTATE REVOKED PMT,7
5125,2016,60612.0,PERMIT - RENOVATION/ALTERATION,236
5126,2016,60612.0,PERMIT - SCAFFOLDING,5
5127,2016,60612.0,PERMIT - SIGNS,22
5128,2016,60612.0,PERMIT - WRECKING/DEMOLITION,27
5129,2016,60613.0,PERMIT - EASY PERMIT PROCESS,239
5130,2016,60613.0,PERMIT - ELECTRIC WIRING,220
5131,2016,60613.0,PERMIT - ELEVATOR EQUIPMENT,30
5132,2016,60613.0,PERMIT - NEW CONSTRUCTION,58
5133,2016,60613.0,PERMIT - REINSTATE REVOKED PMT,1
5134,2016,60613.0,PERMIT - RENOVATION/ALTERATION,185
5135,2016,60613.0,PERMIT - SCAFFOLDING,8
5136,2016,60613.0,PERMIT - SIGNS,43
5137,2016,60613.0,PERMIT - WRECKING/DEMOLITION,33
5138,2016,60614.0,PERMIT - EASY PERMIT PROCESS,485
5139,2016,60614.0,PERMIT - ELECTRIC WIRING,565
5140,2016,60614.0,PERMIT - ELEVATOR EQUIPMENT,51
5141,2016,60614.0,PERMIT - NEW CONSTRUCTION,112
5142,2016,60614.0,PERMIT - REINSTATE REVOKED PMT,8
5143,2016,60614.0,PERMIT - RENOVATION/ALTERATION,328
5144,2016,60614.0,PERMIT - SCAFFOLDING,19
5145,2016,60614.0,PERMIT - SIGNS,126
5146,2016,60614.0,PERMIT - WRECKING/DEMOLITION,103
5147,2016,60615.0,PERMIT - EASY PERMIT PROCESS,150
5148,2016,60615.0,PERMIT - ELECTRIC WIRING,174
5149,2016,60615.0,PERMIT - ELEVATOR EQUIPMENT,13
5150,2016,60615.0,PERMIT - NEW CONSTRUCTION,26
5151,2016,60615.0,PERMIT - REINSTATE REVOKED PMT,5
5152,2016,60615.0,PERMIT - RENOVATION/ALTERATION,118
5153,2016,60615.0,PERMIT - SCAFFOLDING,7
5154,2016,60615.0,PERMIT - SIGNS,59
5155,2016,60615.0,PERMIT - WRECKING/DEMOLITION,3
5156,2016,60616.0,PERMIT - EASY PERMIT PROCESS,161
5157,2016,60616.0,PERMIT - ELECTRIC WIRING,280
5158,2016,60616.0,PERMIT - ELEVATOR EQUIPMENT,45
5159,2016,60616.0,PERMIT - NEW CONSTRUCTION,52
5160,2016,60616.0,PERMIT - REINSTATE REVOKED PMT,5
5161,2016,60616.0,PERMIT - RENOVATION/ALTERATION,126
5162,2016,60616.0,PERMIT - SCAFFOLDING,16
5163,2016,60616.0,PERMIT - SIGNS,30
5164,2016,60616.0,PERMIT - WRECKING/DEMOLITION,11
5165,2016,60617.0,PERMIT - EASY PERMIT PROCESS,283
5166,2016,60617.0,PERMIT - ELECTRIC WIRING,409
5167,2016,60617.0,PERMIT - ELEVATOR EQUIPMENT,14
5168,2016,60617.0,PERMIT - NEW CONSTRUCTION,12
5169,2016,60617.0,PERMIT - REINSTATE REVOKED PMT,3
5170,2016,60617.0,PERMIT - RENOVATION/ALTERATION,130
5171,2016,60617.0,PERMIT - SIGNS,25
5172,2016,60617.0,PERMIT - WRECKING/DEMOLITION,23
5173,2016,60618.0,PERMIT - EASY PERMIT PROCESS,507
5174,2016,60618.0,PERMIT - ELECTRIC WIRING,439
5175,2016,60618.0,PERMIT - ELEVATOR EQUIPMENT,16
5176,2016,60618.0,PERMIT - NEW CONSTRUCTION,155
5177,2016,60618.0,PERMIT - REINSTATE REVOKED PMT,9
5178,2016,60618.0,PERMIT - RENOVATION/ALTERATION,418
5179,2016,60618.0,PERMIT - SCAFFOLDING,1
5180,2016,60618.0,PERMIT - SIGNS,94
5181,2016,60618.0,PERMIT - WRECKING/DEMOLITION,117
5182,2016,60619.0,PERMIT - EASY PERMIT PROCESS,312
5183,2016,60619.0,PERMIT - ELECTRIC WIRING,348
5184,2016,60619.0,PERMIT - ELEVATOR EQUIPMENT,10
5185,2016,60619.0,PERMIT - NEW CONSTRUCTION,3
5186,2016,60619.0,PERMIT - REINSTATE REVOKED PMT,4
5187,2016,60619.0,PERMIT - RENOVATION/ALTERATION,178
5188,2016,60619.0,PERMIT - SIGNS,24
5189,2016,60619.0,PERMIT - WRECKING/DEMOLITION,16
5190,2016,60620.0,PERMIT - EASY PERMIT PROCESS,309
5191,2016,60620.0,PERMIT - ELECTRIC WIRING,383
5192,2016,60620.0,PERMIT - ELEVATOR EQUIPMENT,11
5193,2016,60620.0,PERMIT - NEW CONSTRUCTION,12
5194,2016,60620.0,PERMIT - REINSTATE REVOKED PMT,5
5195,2016,60620.0,PERMIT - RENOVATION/ALTERATION,162
5196,2016,60620.0,PERMIT - SIGNS,38
5197,2016,60620.0,PERMIT - WRECKING/DEMOLITION,20
5198,2016,60621.0,PERMIT - EASY PERMIT PROCESS,154
5199,2016,60621.0,PERMIT - ELECTRIC WIRING,218
5200,2016,60621.0,PERMIT - ELEVATOR EQUIPMENT,11
5201,2016,60621.0,PERMIT - NEW CONSTRUCTION,8
5202,2016,60621.0,PERMIT - REINSTATE REVOKED PMT,2
5203,2016,60621.0,PERMIT - RENOVATION/ALTERATION,117
5204,2016,60621.0,PERMIT - SCAFFOLDING,1
5205,2016,60621.0,PERMIT - SIGNS,22
5206,2016,60621.0,PERMIT - WRECKING/DEMOLITION,50
5207,2016,60622.0,PERMIT - EASY PERMIT PROCESS,344
5208,2016,60622.0,PERMIT - ELECTRIC WIRING,275
5209,2016,60622.0,PERMIT - ELEVATOR EQUIPMENT,28
5210,2016,60622.0,PERMIT - NEW CONSTRUCTION,102
5211,2016,60622.0,PERMIT - REINSTATE REVOKED PMT,10
5212,2016,60622.0,PERMIT - RENOVATION/ALTERATION,333
5213,2016,60622.0,PERMIT - SCAFFOLDING,2
5214,2016,60622.0,PERMIT - SIGNS,105
5215,2016,60622.0,PERMIT - WRECKING/DEMOLITION,72
5216,2016,60623.0,PERMIT - EASY PERMIT PROCESS,215
5217,2016,60623.0,PERMIT - ELECTRIC WIRING,384
5218,2016,60623.0,PERMIT - ELEVATOR EQUIPMENT,5
5219,2016,60623.0,PERMIT - NEW CONSTRUCTION,13
5220,2016,60623.0,PERMIT - REINSTATE REVOKED PMT,8
5221,2016,60623.0,PERMIT - RENOVATION/ALTERATION,182
5222,2016,60623.0,PERMIT - SIGNS,39
5223,2016,60623.0,PERMIT - WRECKING/DEMOLITION,35
5224,2016,60624.0,PERMIT - EASY PERMIT PROCESS,178
5225,2016,60624.0,PERMIT - ELECTRIC WIRING,192
5226,2016,60624.0,PERMIT - ELEVATOR EQUIPMENT,10
5227,2016,60624.0,PERMIT - NEW CONSTRUCTION,6
5228,2016,60624.0,PERMIT - REINSTATE REVOKED PMT,6
5229,2016,60624.0,PERMIT - RENOVATION/ALTERATION,161
5230,2016,60624.0,PERMIT - SCAFFOLDING,2
5231,2016,60624.0,PERMIT - SIGNS,14
5232,2016,60624.0,PERMIT - WRECKING/DEMOLITION,34
5233,2016,60625.0,PERMIT - EASY PERMIT PROCESS,304
5234,2016,60625.0,PERMIT - ELECTRIC WIRING,246
5235,2016,60625.0,PERMIT - ELEVATOR EQUIPMENT,15
5236,2016,60625.0,PERMIT - NEW CONSTRUCTION,45
5237,2016,60625.0,PERMIT - REINSTATE REVOKED PMT,3
5238,2016,60625.0,PERMIT - RENOVATION/ALTERATION,213
5239,2016,60625.0,PERMIT - SIGNS,46
5240,2016,60625.0,PERMIT - WRECKING/DEMOLITION,23
5241,2016,60626.0,PERMIT - EASY PERMIT PROCESS,149
5242,2016,60626.0,PERMIT - ELECTRIC WIRING,116
5243,2016,60626.0,PERMIT - ELEVATOR EQUIPMENT,23
5244,2016,60626.0,PERMIT - NEW CONSTRUCTION,5
5245,2016,60626.0,PERMIT - REINSTATE REVOKED PMT,2
5246,2016,60626.0,PERMIT - RENOVATION/ALTERATION,82
5247,2016,60626.0,PERMIT - SCAFFOLDING,2
5248,2016,60626.0,PERMIT - SIGNS,27
5249,2016,60626.0,PERMIT - WRECKING/DEMOLITION,2
5250,2016,60628.0,PERMIT - EASY PERMIT PROCESS,287
5251,2016,60628.0,PERMIT - ELECTRIC WIRING,313
5252,2016,60628.0,PERMIT - ELEVATOR EQUIPMENT,15
5253,2016,60628.0,PERMIT - NEW CONSTRUCTION,14
5254,2016,60628.0,PERMIT - REINSTATE REVOKED PMT,4
5255,2016,60628.0,PERMIT - RENOVATION/ALTERATION,97
5256,2016,60628.0,PERMIT - SCAFFOLDING,1
5257,2016,60628.0,PERMIT - SIGNS,42
5258,2016,60628.0,PERMIT - WRECKING/DEMOLITION,79
5259,2016,60629.0,PERMIT - EASY PERMIT PROCESS,317
5260,2016,60629.0,PERMIT - ELECTRIC WIRING,429
5261,2016,60629.0,PERMIT - ELEVATOR EQUIPMENT,16
5262,2016,60629.0,PERMIT - NEW CONSTRUCTION,6
5263,2016,60629.0,PERMIT - REINSTATE REVOKED PMT,1
5264,2016,60629.0,PERMIT - RENOVATION/ALTERATION,180
5265,2016,60629.0,PERMIT - SCAFFOLDING,1
5266,2016,60629.0,PERMIT - SIGNS,30
5267,2016,60629.0,PERMIT - WRECKING/DEMOLITION,10
5268,2016,60630.0,PERMIT - EASY PERMIT PROCESS,209
5269,2016,60630.0,PERMIT - ELECTRIC WIRING,198
5270,2016,60630.0,PERMIT - ELEVATOR EQUIPMENT,9
5271,2016,60630.0,PERMIT - NEW CONSTRUCTION,23
5272,2016,60630.0,PERMIT - REINSTATE REVOKED PMT,2
5273,2016,60630.0,PERMIT - RENOVATION/ALTERATION,135
5274,2016,60630.0,PERMIT - SIGNS,37
5275,2016,60630.0,PERMIT - WRECKING/DEMOLITION,11
5276,2016,60631.0,PERMIT - EASY PERMIT PROCESS,162
5277,2016,60631.0,PERMIT - ELECTRIC WIRING,294
5278,2016,60631.0,PERMIT - ELEVATOR EQUIPMENT,4
5279,2016,60631.0,PERMIT - NEW CONSTRUCTION,19
5280,2016,60631.0,PERMIT - REINSTATE REVOKED PMT,1
5281,2016,60631.0,PERMIT - RENOVATION/ALTERATION,119
5282,2016,60631.0,PERMIT - SIGNS,22
5283,2016,60631.0,PERMIT - WRECKING/DEMOLITION,6
5284,2016,60632.0,PERMIT - EASY PERMIT PROCESS,261
5285,2016,60632.0,PERMIT - ELECTRIC WIRING,446
5286,2016,60632.0,PERMIT - ELEVATOR EQUIPMENT,9
5287,2016,60632.0,PERMIT - NEW CONSTRUCTION,32
5288,2016,60632.0,PERMIT - REINSTATE REVOKED PMT,2
5289,2016,60632.0,PERMIT - RENOVATION/ALTERATION,143
5290,2016,60632.0,PERMIT - SCAFFOLDING,1
5291,2016,60632.0,PERMIT - SIGNS,82
5292,2016,60632.0,PERMIT - WRECKING/DEMOLITION,8
5293,2016,60633.0,PERMIT - EASY PERMIT PROCESS,35
5294,2016,60633.0,PERMIT - ELECTRIC WIRING,165
5295,2016,60633.0,PERMIT - ELEVATOR EQUIPMENT,8
5296,2016,60633.0,PERMIT - NEW CONSTRUCTION,4
5297,2016,60633.0,PERMIT - REINSTATE REVOKED PMT,2
5298,2016,60633.0,PERMIT - RENOVATION/ALTERATION,7
5299,2016,60633.0,PERMIT - WRECKING/DEMOLITION,4
5300,2016,60634.0,PERMIT - EASY PERMIT PROCESS,275
5301,2016,60634.0,PERMIT - ELECTRIC WIRING,268
5302,2016,60634.0,PERMIT - ELEVATOR EQUIPMENT,12
5303,2016,60634.0,PERMIT - NEW CONSTRUCTION,18
5304,2016,60634.0,PERMIT - REINSTATE REVOKED PMT,1
5305,2016,60634.0,PERMIT - RENOVATION/ALTERATION,143
5306,2016,60634.0,PERMIT - SCAFFOLDING,1
5307,2016,60634.0,PERMIT - SIGNS,42
5308,2016,60634.0,PERMIT - WRECKING/DEMOLITION,14
5309,2016,60636.0,PERMIT - EASY PERMIT PROCESS,181
5310,2016,60636.0,PERMIT - ELECTRIC WIRING,226
5311,2016,60636.0,PERMIT - ELEVATOR EQUIPMENT,15
5312,2016,60636.0,PERMIT - NEW CONSTRUCTION,4
5313,2016,60636.0,PERMIT - REINSTATE REVOKED PMT,5
5314,2016,60636.0,PERMIT - RENOVATION/ALTERATION,98
5315,2016,60636.0,PERMIT - SIGNS,13
5316,2016,60636.0,PERMIT - WRECKING/DEMOLITION,120
5317,2016,60637.0,PERMIT - EASY PERMIT PROCESS,251
5318,2016,60637.0,PERMIT - ELECTRIC WIRING,290
5319,2016,60637.0,PERMIT - ELEVATOR EQUIPMENT,21
5320,2016,60637.0,PERMIT - NEW CONSTRUCTION,30
5321,2016,60637.0,PERMIT - REINSTATE REVOKED PMT,5
5322,2016,60637.0,PERMIT - RENOVATION/ALTERATION,242
5323,2016,60637.0,PERMIT - SCAFFOLDING,5
5324,2016,60637.0,PERMIT - SIGNS,21
5325,2016,60637.0,PERMIT - WRECKING/DEMOLITION,15
5326,2016,60638.0,PERMIT - EASY PERMIT PROCESS,234
5327,2016,60638.0,PERMIT - ELECTRIC WIRING,333
5328,2016,60638.0,PERMIT - ELEVATOR EQUIPMENT,4
5329,2016,60638.0,PERMIT - NEW CONSTRUCTION,22
5330,2016,60638.0,PERMIT - REINSTATE REVOKED PMT,5
5331,2016,60638.0,PERMIT - RENOVATION/ALTERATION,91
5332,2016,60638.0,PERMIT - SIGNS,34
5333,2016,60638.0,PERMIT - WRECKING/DEMOLITION,13
5334,2016,60639.0,PERMIT - EASY PERMIT PROCESS,296
5335,2016,60639.0,PERMIT - ELECTRIC WIRING,300
5336,2016,60639.0,PERMIT - ELEVATOR EQUIPMENT,18
5337,2016,60639.0,PERMIT - NEW CONSTRUCTION,7
5338,2016,60639.0,PERMIT - REINSTATE REVOKED PMT,5
5339,2016,60639.0,PERMIT - RENOVATION/ALTERATION,185
5340,2016,60639.0,PERMIT - SIGNS,90
5341,2016,60639.0,PERMIT - WRECKING/DEMOLITION,6
5342,2016,60640.0,PERMIT - EASY PERMIT PROCESS,256
5343,2016,60640.0,PERMIT - ELECTRIC WIRING,210
5344,2016,60640.0,PERMIT - ELEVATOR EQUIPMENT,28
5345,2016,60640.0,PERMIT - NEW CONSTRUCTION,15
5346,2016,60640.0,PERMIT - REINSTATE REVOKED PMT,4
5347,2016,60640.0,PERMIT - RENOVATION/ALTERATION,177
5348,2016,60640.0,PERMIT - SCAFFOLDING,13
5349,2016,60640.0,PERMIT - SIGNS,49
5350,2016,60640.0,PERMIT - WRECKING/DEMOLITION,7
5351,2016,60641.0,PERMIT - EASY PERMIT PROCESS,327
5352,2016,60641.0,PERMIT - ELECTRIC WIRING,238
5353,2016,60641.0,PERMIT - ELEVATOR EQUIPMENT,12
5354,2016,60641.0,PERMIT - NEW CONSTRUCTION,49
5355,2016,60641.0,PERMIT - REINSTATE REVOKED PMT,4
5356,2016,60641.0,PERMIT - RENOVATION/ALTERATION,214
5357,2016,60641.0,PERMIT - SIGNS,58
5358,2016,60641.0,PERMIT - WRECKING/DEMOLITION,12
5359,2016,60642.0,PERMIT - EASY PERMIT PROCESS,140
5360,2016,60642.0,PERMIT - ELECTRIC WIRING,145
5361,2016,60642.0,PERMIT - ELEVATOR EQUIPMENT,29
5362,2016,60642.0,PERMIT - NEW CONSTRUCTION,47
5363,2016,60642.0,PERMIT - REINSTATE REVOKED PMT,2
5364,2016,60642.0,PERMIT - RENOVATION/ALTERATION,148
5365,2016,60642.0,PERMIT - SCAFFOLDING,4
5366,2016,60642.0,PERMIT - SIGNS,112
5367,2016,60642.0,PERMIT - WRECKING/DEMOLITION,35
5368,2016,60643.0,PERMIT - EASY PERMIT PROCESS,242
5369,2016,60643.0,PERMIT - ELECTRIC WIRING,300
5370,2016,60643.0,PERMIT - ELEVATOR EQUIPMENT,7
5371,2016,60643.0,PERMIT - NEW CONSTRUCTION,28
5372,2016,60643.0,PERMIT - REINSTATE REVOKED PMT,4
5373,2016,60643.0,PERMIT - RENOVATION/ALTERATION,100
5374,2016,60643.0,PERMIT - SIGNS,58
5375,2016,60643.0,PERMIT - WRECKING/DEMOLITION,11
5376,2016,60644.0,PERMIT - EASY PERMIT PROCESS,196
5377,2016,60644.0,PERMIT - ELECTRIC WIRING,203
5378,2016,60644.0,PERMIT - ELEVATOR EQUIPMENT,13
5379,2016,60644.0,PERMIT - NEW CONSTRUCTION,2
5380,2016,60644.0,PERMIT - REINSTATE REVOKED PMT,4
5381,2016,60644.0,PERMIT - RENOVATION/ALTERATION,125
5382,2016,60644.0,PERMIT - SCAFFOLDING,1
5383,2016,60644.0,PERMIT - SIGNS,9
5384,2016,60644.0,PERMIT - WRECKING/DEMOLITION,20
5385,2016,60645.0,PERMIT - EASY PERMIT PROCESS,132
5386,2016,60645.0,PERMIT - ELECTRIC WIRING,89
5387,2016,60645.0,PERMIT - ELEVATOR EQUIPMENT,12
5388,2016,60645.0,PERMIT - NEW CONSTRUCTION,4
5389,2016,60645.0,PERMIT - REINSTATE REVOKED PMT,2
5390,2016,60645.0,PERMIT - RENOVATION/ALTERATION,68
5391,2016,60645.0,PERMIT - SCAFFOLDING,2
5392,2016,60645.0,PERMIT - SIGNS,11
5393,2016,60645.0,PERMIT - WRECKING/DEMOLITION,1
5394,2016,60646.0,PERMIT - EASY PERMIT PROCESS,138
5395,2016,60646.0,PERMIT - ELECTRIC WIRING,99
5396,2016,60646.0,PERMIT - ELEVATOR EQUIPMENT,4
5397,2016,60646.0,PERMIT - NEW CONSTRUCTION,16
5398,2016,60646.0,PERMIT - REINSTATE REVOKED PMT,2
5399,2016,60646.0,PERMIT - RENOVATION/ALTERATION,95
5400,2016,60646.0,PERMIT - SIGNS,14
5401,2016,60646.0,PERMIT - WRECKING/DEMOLITION,4
5402,2016,60647.0,PERMIT - EASY PERMIT PROCESS,540
5403,2016,60647.0,PERMIT - ELECTRIC WIRING,358
5404,2016,60647.0,PERMIT - ELEVATOR EQUIPMENT,23
5405,2016,60647.0,PERMIT - NEW CONSTRUCTION,127
5406,2016,60647.0,PERMIT - REINSTATE REVOKED PMT,12
5407,2016,60647.0,PERMIT - RENOVATION/ALTERATION,400
5408,2016,60647.0,PERMIT - SCAFFOLDING,2
5409,2016,60647.0,PERMIT - SIGNS,113
5410,2016,60647.0,PERMIT - WRECKING/DEMOLITION,90
5411,2016,60649.0,PERMIT - EASY PERMIT PROCESS,195
5412,2016,60649.0,PERMIT - ELECTRIC WIRING,230
5413,2016,60649.0,PERMIT - ELEVATOR EQUIPMENT,5
5414,2016,60649.0,PERMIT - NEW CONSTRUCTION,2
5415,2016,60649.0,PERMIT - REINSTATE REVOKED PMT,3
5416,2016,60649.0,PERMIT - RENOVATION/ALTERATION,126
5417,2016,60649.0,PERMIT - SCAFFOLDING,2
5418,2016,60649.0,PERMIT - SIGNS,11
5419,2016,60649.0,PERMIT - WRECKING/DEMOLITION,4
5420,2016,60651.0,PERMIT - EASY PERMIT PROCESS,274
5421,2016,60651.0,PERMIT - ELECTRIC WIRING,285
5422,2016,60651.0,PERMIT - ELEVATOR EQUIPMENT,6
5423,2016,60651.0,PERMIT - NEW CONSTRUCTION,9
5424,2016,60651.0,PERMIT - REINSTATE REVOKED PMT,11
5425,2016,60651.0,PERMIT - RENOVATION/ALTERATION,169
5426,2016,60651.0,PERMIT - SIGNS,7
5427,2016,60651.0,PERMIT - WRECKING/DEMOLITION,8
5428,2016,60652.0,PERMIT - EASY PERMIT PROCESS,139
5429,2016,60652.0,PERMIT - ELECTRIC WIRING,130
5430,2016,60652.0,PERMIT - ELEVATOR EQUIPMENT,2
5431,2016,60652.0,PERMIT - NEW CONSTRUCTION,5
5432,2016,60652.0,PERMIT - REINSTATE REVOKED PMT,1
5433,2016,60652.0,PERMIT - RENOVATION/ALTERATION,51
5434,2016,60652.0,PERMIT - SIGNS,20
5435,2016,60652.0,PERMIT - WRECKING/DEMOLITION,4
5436,2016,60653.0,PERMIT - EASY PERMIT PROCESS,132
5437,2016,60653.0,PERMIT - ELECTRIC WIRING,126
5438,2016,60653.0,PERMIT - ELEVATOR EQUIPMENT,5
5439,2016,60653.0,PERMIT - NEW CONSTRUCTION,36
5440,2016,60653.0,PERMIT - REINSTATE REVOKED PMT,5
5441,2016,60653.0,PERMIT - RENOVATION/ALTERATION,96
5442,2016,60653.0,PERMIT - SIGNS,24
5443,2016,60653.0,PERMIT - WRECKING/DEMOLITION,4
5444,2016,60654.0,PERMIT - EASY PERMIT PROCESS,164
5445,2016,60654.0,PERMIT - ELECTRIC WIRING,382
5446,2016,60654.0,PERMIT - ELEVATOR EQUIPMENT,57
5447,2016,60654.0,PERMIT - NEW CONSTRUCTION,48
5448,2016,60654.0,PERMIT - RENOVATION/ALTERATION,237
5449,2016,60654.0,PERMIT - SCAFFOLDING,32
5450,2016,60654.0,PERMIT - SIGNS,94
5451,2016,60654.0,PERMIT - WRECKING/DEMOLITION,5
5452,2016,60655.0,PERMIT - EASY PERMIT PROCESS,129
5453,2016,60655.0,PERMIT - ELECTRIC WIRING,78
5454,2016,60655.0,PERMIT - ELEVATOR EQUIPMENT,3
5455,2016,60655.0,PERMIT - NEW CONSTRUCTION,11
5456,2016,60655.0,PERMIT - REINSTATE REVOKED PMT,1
5457,2016,60655.0,PERMIT - RENOVATION/ALTERATION,81
5458,2016,60655.0,PERMIT - SIGNS,12
5459,2016,60655.0,PERMIT - WRECKING/DEMOLITION,8
5460,2016,60656.0,PERMIT - EASY PERMIT PROCESS,89
5461,2016,60656.0,PERMIT - ELECTRIC WIRING,75
5462,2016,60656.0,PERMIT - ELEVATOR EQUIPMENT,11
5463,2016,60656.0,PERMIT - NEW CONSTRUCTION,9
5464,2016,60656.0,PERMIT - RENOVATION/ALTERATION,36
5465,2016,60656.0,PERMIT - SIGNS,9
5466,2016,60656.0,PERMIT - WRECKING/DEMOLITION,4
5467,2016,60657.0,PERMIT - EASY PERMIT PROCESS,366
5468,2016,60657.0,PERMIT - ELECTRIC WIRING,363
5469,2016,60657.0,PERMIT - ELEVATOR EQUIPMENT,41
5470,2016,60657.0,PERMIT - NEW CONSTRUCTION,76
5471,2016,60657.0,PERMIT - REINSTATE REVOKED PMT,4
5472,2016,60657.0,PERMIT - RENOVATION/ALTERATION,266
